N_in_packets,N_out_packets,in_first_thirty,out_first_thirty,out_fraction,in_fraction,out_std,in_std,out_mean,in_mean,N_packets,time_fraction,sum_N,incoming_packets_size,outgoing_packets_size,total_packets_size,y
7075,882,22,8,0.110845796,0.889154204,2307.368213,2211.395584,3984.879293,3931.839002,7957,143.6022379,15914,-3622400,451584,-3170816,-1
6855,323,27,3,0.0449986069,0.955001393,2060.814207,2136.296832,3628.589934,2759.897833,7178,472.2368421,14356,-3509760,165376,-3344384,-1
140,28,24,6,0.166666667,0.833333333,48.32696621,49.09282908,85.39285714,80.03571429,168,3.781228899,336,-71680,14336,-57344,-1
9507,464,22,8,0.0465349514,0.953465049,2863.260989,2938.126424,5043.011044,3817.887931,9971,844.2845047,19942,-4867584,237568,-4630016,-1
4149,3125,20,10,0.429612318,0.570387682,1550.63067,1404.314264,2353.013497,5342.88704,7274,419.9769053,14548,-2124288,1600000,-524288,-1
4063,1217,22,8,0.230492424,0.769507576,1502.946877,1120.12277,2342.837066,3634.258833,5280,110.6222502,10560,-2080256,623104,-1457152,-1
5115,411,18,12,0.0743756786,0.925624321,1576.725921,1794.47691,2745.437341,2988.294404,5526,239.4280763,11052,-2618880,210432,-2408448,-1
9431,519,27,3,0.052160804,0.947839196,2841.644716,3058.967841,5052.727282,3572.165703,9950,461.2888271,19900,-4828672,265728,-4562944,-1
8045,386,25,5,0.0457834183,0.954216582,2423.163898,2533.924926,4251.73785,3471.15285,8431,768.5505925,16862,-4119040,197632,-3921408,-1
2258,257,21,9,0.102186879,0.897813121,706.0772908,880.9870502,1262.656333,1217.089494,2515,99.6039604,5030,-1156096,131584,-1024512,-1
2967,229,20,10,0.0716520651,0.928347935,909.0123131,1083.138058,1596.681159,1622.065502,3196,219.9587061,6392,-1519104,117248,-1401856,-1
1183,121,19,11,0.092791411,0.907208589,369.119086,436.1095374,645.7387997,718.6033058,1304,42.36517219,2608,-605696,61952,-543744,-1
4090,139,20,10,0.0328682904,0.96713171,1217.734266,1290.330489,2122.160636,1904.302158,4229,209.6678235,8458,-2094080,71168,-2022912,-1
445,57,21,9,0.113545817,0.886454183,140.2896422,145.4919696,263.6382022,156.7368421,502,33.11345646,1004,-227840,29184,-198656,-1
9446,516,19,11,0.0517968279,0.948203172,2846.455935,3220.899932,5033.831145,4023.515504,9962,976.6666667,19924,-4836352,264192,-4572160,-1
5745,580,17,13,0.0916996047,0.908300395,1777.752338,2227.672046,3191.675718,2878.962069,6325,195.09562,12650,-2941440,296960,-2644480,-1
115,19,27,3,0.141791045,0.858208955,39.38788161,33.5833193,66.6,72.94736842,134,26.48221344,268,-58880,9728,-49152,-1
483,113,17,13,0.189597315,0.810402685,169.4332757,173.4497517,310.6645963,246.5044248,596,17.20554273,1192,-247296,57856,-189440,-1
6097,741,21,9,0.108365019,0.891634981,1944.955015,2193.038063,3436.672462,3278.203779,6838,213.2875858,13676,-3121664,379392,-2742272,-1
689,117,21,9,0.14516129,0.85483871,231.5983966,236.8667044,398.6211901,432.2307692,806,65.36901865,1612,-352768,59904,-292864,-1
873,103,16,14,0.105532787,0.894467213,276.9750465,235.5438932,512.5612829,284.5631068,976,161.8573798,1952,-446976,52736,-394240,-1
6904,905,21,9,0.11589192,0.88410808,2247.613418,2238.849123,3837.753766,4418.003315,7809,183.1378987,15618,-3534848,463360,-3071488,-1
1411,164,19,11,0.104126984,0.895873016,447.5628361,461.2167612,812.3805811,578.2378049,1575,82.54716981,3150,-722432,83968,-638464,-1
68,23,21,9,0.252747253,0.747252747,25.9933449,26.62893518,47.41176471,41.82608696,91,17.26755218,182,-34816,11776,-23040,-1
5638,263,21,9,0.0445687172,0.955431283,1691.281272,1944.863459,2954.673111,2872.258555,5901,482.8968903,11802,-2886656,134656,-2752000,-1
6366,577,21,9,0.0831052859,0.916894714,1954.03995,2479.269439,3450.039428,3714.289428,6943,148.5451433,13886,-3259392,295424,-2963968,-1
3335,312,21,9,0.0855497669,0.914450233,1057.006853,1005.570516,1828.288756,1778.157051,3647,108.5093722,7294,-1707520,159744,-1547776,-1
67,28,16,14,0.294736842,0.705263158,28.16745743,21.65366892,52.76119403,36.60714286,95,11.00811124,190,-34304,14336,-19968,-1
143,56,19,11,0.281407035,0.718592965,54.33596764,64.71179976,99.96503497,100.0892857,199,36.78373383,398,-73216,28672,-44544,-1
9243,717,22,8,0.0719879518,0.928012048,2831.287992,3131.00966,5077.767608,3726.60251,9960,686.8965517,19920,-4732416,367104,-4365312,-1
8397,1542,22,8,0.155146393,0.844853607,2697.737829,2846.630538,4580.507205,7090.992866,9939,342.8423594,19878,-4299264,789504,-3509760,-1
673,58,19,11,0.0793433653,0.920656635,204.951488,233.7708189,377.4517088,233.1206897,731,129.380531,1462,-344576,29696,-314880,-1
7056,626,21,9,0.0814891955,0.918510804,2196.9477,2385.894127,3798.730159,4323.583067,7682,146.9957903,15364,-3612672,320512,-3292160,-1
3356,163,22,8,0.0463199773,0.953680023,1012.56951,1069.176809,1767.606377,1603.392638,3519,302.3195876,7038,-1718272,83456,-1634816,-1
1625,79,22,8,0.0463615023,0.953638498,486.6413336,525.2610884,865.2356923,590.5316456,1704,153.0997305,3408,-832000,40448,-791552,-1
3068,235,25,5,0.0711474417,0.928852558,934.1320555,1150.751533,1670.39146,1411.893617,3303,233.4275618,6606,-1570816,120320,-1450496,-1
7938,511,21,9,0.0604805302,0.93951947,2419.870069,2400.988503,4304.643109,2987.804305,8449,647.9294479,16898,-4064256,261632,-3802624,-1
1147,140,20,10,0.108780109,0.891219891,365.2376223,409.0323611,654.7314734,556.0785714,1287,92.39052405,2574,-587264,71680,-515584,-1
854,150,23,7,0.14940239,0.85059761,288.261202,255.7516018,527.4672131,360.3533333,1004,26.48377737,2008,-437248,76800,-360448,-1
9206,720,21,9,0.0725367721,0.927463228,2844.09181,3084.654933,4925.830545,5445.145833,9926,607.4663403,19852,-4713472,368640,-4344832,-1
5326,236,21,9,0.0424307803,0.95756922,1594.50066,1823.75645,2791.602891,2553.5,5562,202.6229508,11124,-2726912,120832,-2606080,-1
1627,126,21,9,0.0718767827,0.928123217,488.7033885,688.1209144,882.4603565,806.4920635,1753,85.76320939,3506,-833024,64512,-768512,-1
4956,289,27,3,0.0551000953,0.944899905,1502.419984,1677.108725,2639.435028,2341.15917,5245,382.8467153,10490,-2537472,147968,-2389504,-1
2166,183,19,11,0.0779054917,0.922094508,659.7503837,865.7576485,1177.308403,1147.677596,2349,176.0869565,4698,-1108992,93696,-1015296,-1
9453,494,20,10,0.049663215,0.950336785,2848.774725,3018.109888,5038.810642,3733.807692,9947,544.1466083,19894,-4839936,252928,-4587008,-1
9651,335,20,10,0.0335469658,0.966453034,2878.719097,2984.877516,5002.059372,4746.913433,9986,979.9803729,19972,-4941312,171520,-4769792,-1
393,40,20,10,0.0923787529,0.907621247,120.9137165,120.8574961,227.1145038,117.625,433,76.90941385,866,-201216,20480,-180736,-1
1515,162,25,5,0.0966010733,0.903398927,471.5906773,587.0011613,834.8521452,877.7901235,1677,114.3929059,3354,-775680,82944,-692736,-1
1351,184,16,14,0.119869707,0.880130293,439.7799333,463.7950971,774.8497409,717.7065217,1535,64.27973199,3070,-691712,94208,-597504,-1
1276,134,20,10,0.095035461,0.904964539,395.7273552,496.7702925,698.2217868,774.8059701,1410,118.2885906,2820,-653312,68608,-584704,-1
1444,146,18,12,0.0918238994,0.908176101,453.4363255,499.8303926,805.6024931,695.5821918,1590,30.25114155,3180,-739328,74752,-664576,-1
9525,448,27,3,0.0449212875,0.955078713,2862.027864,2972.857195,5043.612283,3783.357143,9973,644.6670976,19946,-4876800,229376,-4647424,-1
3245,345,22,8,0.0961002786,0.903899721,1019.731582,1168.408233,1813.034515,1630.573913,3590,89.72756811,7180,-1661440,176640,-1484800,-1
2712,396,21,9,0.127413127,0.872586873,867.1283336,1075.450458,1539.707596,1655.805556,3108,130.3144654,6216,-1388544,202752,-1185792,-1
71,27,19,11,0.275510204,0.724489796,28.5128383,24.81260355,53.47887324,39.03703704,98,8.900999092,196,-36352,13824,-22528,-1
71,26,18,12,0.268041237,0.731958763,28.51693588,20.96136203,54.09859155,35.07692308,97,11.2659698,194,-36352,13312,-23040,-1
4172,400,21,9,0.0874890639,0.912510936,1323.498518,1280.478568,2289.344199,2256.835,4572,190.3413822,9144,-2136064,204800,-1931264,-1
2158,109,23,7,0.0480811645,0.951918835,649.0776567,720.7749504,1144.660334,922.9449541,2267,212.0673527,4534,-1104896,55808,-1049088,-1
110,29,20,10,0.208633094,0.791366906,41.0479673,25.79324175,76.02727273,47.13793103,139,29.63752665,278,-56320,14848,-41472,-1
474,61,25,5,0.114018692,0.885981308,150.993563,169.5482877,274.9451477,214.0327869,535,46.72489083,1070,-242688,31232,-211456,-1
4992,246,21,9,0.0469644903,0.95303551,1497.871875,1764.882847,2629.052484,2425.654472,5238,259.3069307,10476,-2555904,125952,-2429952,-1
9468,501,22,8,0.050255793,0.949744207,2856.076213,3148.522655,5028.842205,4156.461078,9969,1382.662968,19938,-4847616,256512,-4591104,-1
2393,278,20,10,0.104080869,0.895919131,758.8597405,846.4873932,1357.58504,1150.197842,2671,160.6133494,5342,-1225216,142336,-1082880,-1
5192,193,21,9,0.0358402971,0.964159703,1548.150589,1701.09472,2701.486518,2464.699482,5385,467.85404,10770,-2658304,98816,-2559488,-1
4184,338,19,11,0.0747456877,0.925254312,1287.701955,1405.706124,2303.760038,1738.37574,4522,393.2173913,9044,-2142208,173056,-1969152,-1
4100,807,20,10,0.164458936,0.835541064,1340.949989,1609.061535,2329.83122,3084.845105,4907,149.9236175,9814,-2099200,413184,-1686016,-1
1469,150,21,9,0.0926497838,0.907350216,460.9770134,479.7028583,830.9496256,604.8333333,1619,117.4891147,3238,-752128,76800,-675328,-1
8639,1216,22,8,0.123389143,0.876610857,2850.551592,2791.451319,4892.570899,5179.703947,9855,420.0767263,19710,-4423168,622592,-3800576,-1
9426,527,22,8,0.0529488596,0.94705114,2848.563025,3043.545656,5043.896032,3780.487666,9953,956.0999039,19906,-4826112,269824,-4556288,-1
6489,410,20,10,0.0594289027,0.940571097,1954.624096,2461.438777,3478.422253,3000.165854,6899,138.4507325,13798,-3322368,209920,-3112448,-1
329,74,17,13,0.183622829,0.816377171,111.2863949,119.4067574,215.4589666,142.1621622,403,44.77777778,806,-168448,37888,-130560,-1
1922,136,18,12,0.0660835763,0.933916424,581.8560722,599.6763425,1059.828304,600.8897059,2058,150.2189781,4116,-984064,69632,-914432,-1
6853,324,21,9,0.0451442107,0.954855789,2060.240725,2179.892865,3623.344375,2862.574074,7177,506.49259,14354,-3508736,165888,-3342848,-1
94,25,23,7,0.210084034,0.789915966,34.5497604,32.5911399,61.92553191,52.76,119,2.411347518,238,-48128,12800,-35328,-1
97,23,19,11,0.191666667,0.808333333,33.58175542,26.76340362,66.48453608,35.26086957,120,15.87301587,240,-49664,11776,-37888,-1
47,20,20,10,0.298507463,0.701492537,19.48448327,18.57982777,35.40425532,30.7,67,9.115646259,134,-24064,10240,-13824,-1
7243,891,19,11,0.109540202,0.890459798,2293.21281,2652.830365,3981.706751,4764.919192,8134,204.3718593,16268,-3708416,456192,-3252224,-1
704,41,27,3,0.055033557,0.944966443,212.2746406,232.8076799,366.6676136,481.7317073,745,34.30018416,1490,-360448,20992,-339456,-1
8471,543,21,9,0.0602396272,0.939760373,2579.501977,2737.61254,4572.81053,3488.631676,9014,198.3278328,18028,-4337152,278016,-4059136,-1
39,19,27,3,0.327586207,0.672413793,11.63870981,17.13430733,22.76923077,43.31578947,58,3.988995873,116,-19968,9728,-10240,-1
2800,161,25,5,0.0543735225,0.945626478,844.898616,1010.74465,1479.493214,1507.204969,2961,105.4111784,5922,-1433600,82432,-1351168,-1
110,39,19,11,0.261744966,0.738255034,41.97135584,42.68558506,80.07272727,60.69230769,149,27.28937729,298,-56320,19968,-36352,-1
1049,86,22,8,0.0757709251,0.924229075,318.2251983,417.9244734,574.5519542,488.0813953,1135,117.8608515,2270,-537088,44032,-493056,-1
2329,375,19,11,0.138683432,0.861316568,766.8928013,804.6479922,1398.159725,1068.922667,2704,61.05215624,5408,-1192448,192000,-1000448,-1
1084,93,19,11,0.0790144435,0.920985556,331.4713035,374.2490396,605.5313653,396.311828,1177,22.11159121,2354,-555008,47616,-507392,-1
34,19,21,9,0.358490566,0.641509434,14.53703063,16.31612903,25.70588235,29.31578947,53,3.766879886,106,-17408,9728,-7680,-1
3729,271,18,12,0.06775,0.93225,1140.739729,1330.596154,1996.170823,2060.070111,4000,129.6596434,8000,-1909248,138752,-1770496,-1
4805,277,27,3,0.0545061,0.9454939,1448.609397,1727.556748,2559.251613,2233.570397,5082,320.8333333,10164,-2460160,141824,-2318336,-1
290,86,20,10,0.228723404,0.771276596,105.5487323,108.3110418,200.7448276,147.2093023,376,21.77185871,752,-148480,44032,-104448,-1
9559,412,20,10,0.0413198275,0.958680173,2868.503587,3032.854389,5012.813788,4363.881068,9971,1018.488253,19942,-4894208,210944,-4683264,-1
4746,302,20,10,0.0598256735,0.940174326,1438.641439,1657.556634,2553.576064,2067.562914,5048,307.6173065,10096,-2429952,154624,-2275328,-1
1504,148,19,11,0.0895883777,0.910411622,466.7324552,523.379545,847.6861702,611.2027027,1652,85.77362409,3304,-770048,75776,-694272,-1
46,14,23,7,0.233333333,0.766666667,16.57377389,19.33116338,31.30434783,27.85714286,60,2.349256069,120,-23552,7168,-16384,-1
44,14,20,10,0.24137931,0.75862069,16.80901163,14.20189697,31.84090909,22.14285714,58,11.81262729,116,-22528,7168,-15360,-1
425,107,20,10,0.20112782,0.79887218,148.0269139,173.8719605,266.48,266.5794393,532,58.91472868,1064,-217600,54784,-162816,-1
3352,315,17,13,0.0859012817,0.914098718,1055.632784,1083.182687,1844.40364,1723.292063,3667,73.85699899,7334,-1716224,161280,-1554944,-1
2473,199,24,6,0.0744760479,0.925523952,759.640754,802.5874726,1368.736757,935.8894472,2672,134.3388638,5344,-1266176,101888,-1164288,-1
6295,692,21,9,0.0990410763,0.900958924,2008.911094,2080.584336,3513.410008,3317.430636,6987,189.0422078,13974,-3223040,354304,-2868736,-1
9336,599,21,9,0.0602918973,0.939708103,2883.375805,2510.42123,5013.861504,4253.203673,9935,1145.905421,19870,-4780032,306688,-4473344,-1
6444,381,20,10,0.0558241758,0.944175824,1952.871672,2115.984103,3455.785382,2689.354331,6825,159.5371669,13650,-3299328,195072,-3104256,-1
1186,157,21,9,0.116902457,0.883097543,384.789642,408.9281698,671.6053963,674.9808917,1343,152.0951302,2686,-607232,80384,-526848,-1
3648,464,21,9,0.112840467,0.887159533,1184.449028,1203.533609,2067.68284,1968.579741,4112,120.8700764,8224,-1867776,237568,-1630208,-1
9444,518,19,11,0.0519975908,0.948002409,2878.792084,2595.423152,5040.440385,3906.918919,9962,417.6939203,19924,-4835328,265216,-4570112,-1
9389,569,21,9,0.0571399879,0.942860012,2845.791411,3243.55654,5019.613164,4317.59754,9958,489.0962672,19916,-4807168,291328,-4515840,-1
4264,257,20,10,0.0568458306,0.943154169,1289.455532,1541.202277,2263.226548,2224.058366,4521,275.8389262,9042,-2183168,131584,-2051584,-1
145,17,19,11,0.104938272,0.895061728,44.26050115,56.44159795,84.91034483,52.41176471,162,6.28394104,324,-74240,8704,-65536,-1
9556,424,21,9,0.0424849699,0.95751503,2863.627114,3161.169317,5022.799812,4262.535377,9980,479.5771264,19960,-4892672,217088,-4675584,-1
8654,683,20,10,0.073149834,0.926850166,2666.356678,3036.486136,4659.673561,4787.171303,9337,172.9074074,18674,-4430848,349696,-4081152,-1
1309,62,21,9,0.0452224654,0.954777535,390.8090174,456.195467,694.144385,514.0483871,1371,61.5902965,2742,-670208,31744,-638464,-1
2528,354,19,11,0.122831367,0.877168633,809.0445715,973.3887841,1426.411392,1549.251412,2882,103.5945363,5764,-1294336,181248,-1113088,-1
3846,453,19,11,0.105373343,0.894626657,1210.908877,1467.421181,2137.056942,2259.887417,4299,109.0839888,8598,-1969152,231936,-1737216,-1
5331,224,23,7,0.0403240324,0.959675968,1592.546537,1846.628658,2776.398237,2816.120536,5555,420.8333333,11110,-2729472,114688,-2614784,-1
4389,1318,22,8,0.230944454,0.769055546,1570.875465,1259.550091,2486.391661,4078.152504,5707,121.2707182,11414,-2247168,674816,-1572352,-1
1549,202,20,10,0.11536265,0.88463735,504.9307337,508.0507637,871.1504196,913.1881188,1751,38.66195628,3502,-793088,103424,-689664,-1
4724,397,20,10,0.0775239211,0.922476079,1450.228678,1778.699392,2561.280059,2557.667506,5121,251.1525257,10242,-2418688,203264,-2215424,-1
4054,497,16,14,0.109206768,0.890793232,1287.867384,1461.505888,2232.790824,2628.454728,4551,101.290897,9102,-2075648,254464,-1821184,-1
1973,122,25,5,0.0582338902,0.94176611,598.1470055,593.8325585,1070.615813,682.2540984,2095,137.4671916,4190,-1010176,62464,-947712,-1
2092,224,27,3,0.0967184801,0.90328152,674.4744893,610.5749389,1157.274379,1169.946429,2316,59.61389961,4632,-1071104,114688,-956416,-1
9512,459,20,10,0.0460334971,0.953966503,2868.764354,2901.316478,5033.42767,4003.141612,9971,619.3167702,19942,-4870144,235008,-4635136,-1
1903,165,17,13,0.079787234,0.920212766,578.3533111,776.1061314,1041.226484,956.9212121,2068,169.5081967,4136,-974336,84480,-889856,-1
2404,145,21,9,0.056885053,0.943114947,726.5777737,869.0978326,1268.993344,1374.586207,2549,75.99880739,5098,-1230848,74240,-1156608,-1
4778,337,25,5,0.065884653,0.934115347,1459.40286,1680.608803,2576.108414,2301.25816,5115,165.802269,10230,-2446336,172544,-2273792,-1
9395,554,21,9,0.0556839883,0.944316012,2864.168873,2998.599195,4966.587227,5117.66787,9949,577.4230992,19898,-4810240,283648,-4526592,-1
4016,576,22,8,0.12543554,0.87456446,1296.61412,1511.885476,2291.708665,2329.90625,4592,106.5429234,9184,-2056192,294912,-1761280,-1
7514,840,21,9,0.100550634,0.899449366,2351.108687,2837.137249,4239.614054,3621.875,8354,198.715509,16708,-3847168,430080,-3417088,-1
4042,285,21,9,0.0658654957,0.934134504,1227.656753,1505.76574,2149.377041,2371.389474,4327,322.4292101,8654,-2069504,145920,-1923584,-1
9563,411,27,3,0.0412071386,0.958792861,2862.900606,3057.494834,5032.147966,3948.647202,9974,668.0509042,19948,-4896256,210432,-4685824,-1
1124,95,23,7,0.0779327317,0.922067268,348.8737725,382.1444173,614.3282918,558.7894737,1219,132.3561346,2438,-575488,48640,-526848,-1
49,26,20,10,0.346666667,0.653333333,20.92064696,22.9194628,37.42857143,39.07692308,75,17.24137931,150,-25088,13312,-11776,-1
1279,158,21,9,0.109951287,0.890048713,411.8919611,393.3775997,741.4089132,537.6012658,1437,28.81491879,2874,-654848,80896,-573952,-1
7648,652,20,10,0.0785542169,0.921445783,2357.130272,2811.603519,4155.044456,4097.193252,8300,257.1251549,16600,-3915776,333824,-3581952,-1
991,73,19,11,0.0686090226,0.931390977,301.4676762,368.5681672,537.7477296,461.260274,1064,88.51913478,2128,-507392,37376,-470016,-1
2407,231,20,10,0.0875663381,0.912433662,757.0406378,806.7042469,1320.440382,1309.701299,2638,121.9602404,5276,-1232384,118272,-1114112,-1
524,44,19,11,0.0774647887,0.922535211,158.4239811,166.5789637,296.0248092,147.25,568,96.27118644,1136,-268288,22528,-245760,-1
9365,578,22,8,0.0581313487,0.941868651,2851.667821,3047.579864,5021.31906,4172.911765,9943,991.3260219,19886,-4794880,295936,-4498944,-1
2710,207,21,9,0.0709633185,0.929036682,833.0939361,826.3434608,1493.765683,1003.855072,2917,62.82575921,5834,-1387520,105984,-1281536,-1
8053,1614,21,9,0.16695976,0.83304024,2541.685458,2615.930612,4330.78182,7344.790582,9667,320.5238727,19334,-4123136,826368,-3296768,-1
3345,302,16,14,0.0828077872,0.917192213,1053.889566,1029.282394,1837.253513,1677.201987,3647,85.65054016,7294,-1712640,154624,-1558016,-1
41,12,20,10,0.226415094,0.773584906,15.44131683,12.97513648,28.82926829,20.75,53,9.532374101,106,-20992,6144,-14848,-1
457,70,23,7,0.132827324,0.867172676,144.0171009,196.0792218,261.1991247,282.2857143,527,13.80303824,1054,-233984,35840,-198144,-1
9207,734,22,8,0.0738356302,0.92616437,2840.41207,3066.437994,5045.044423,4042.216621,9941,489.4633186,19882,-4713984,375808,-4338176,-1
9244,696,17,13,0.0700201207,0.929979879,2858.398795,3010.017623,4962.32183,5079.119253,9940,328.1611093,19880,-4732928,356352,-4376576,-1
658,60,27,3,0.0835654596,0.91643454,206.9951921,206.7504105,356.168693,396.0333333,718,116.5584416,1436,-336896,30720,-306176,-1
7516,379,20,10,0.0480050665,0.951994934,2253.934693,2498.613634,4002.177222,2873.604222,7895,183.989746,15790,-3848192,194048,-3654144,-1
8439,389,21,9,0.0440643407,0.955935659,2541.532182,2630.575487,4440.606825,3848.136247,8828,566.2604233,17656,-4320768,199168,-4121600,-1
1972,214,22,8,0.0978956999,0.9021043,617.8536969,676.8260976,1124.749493,805.5373832,2186,98.11490126,4372,-1009664,109568,-900096,-1
9385,557,18,12,0.0560249447,0.943975055,2841.262523,3311.262715,4960.157912,5162.605027,9942,831.270903,19884,-4805120,285184,-4519936,-1
8782,1103,25,5,0.111583207,0.888416793,2847.929782,2740.651355,4831.512412,5830.655485,9885,465.6146962,19770,-4496384,564736,-3931648,-1
206,41,17,13,0.165991903,0.834008097,68.17395812,70.46390007,132.7378641,80.09756098,247,24.40711462,494,-105472,20992,-84480,-1
37,14,20,10,0.274509804,0.725490196,13.80062564,16.80864695,26.59459459,24.42857143,51,0.94619666,102,-18944,7168,-11776,-1
9418,555,21,9,0.0556502557,0.944349744,2841.810584,2997.805723,5084.650032,3329.940541,9973,542.3056009,19946,-4822016,284160,-4537856,-1
3496,556,21,9,0.13721619,0.86278381,1141.071081,1274.259591,1967.294622,2398.769784,4052,159.7162002,8104,-1789952,284672,-1505280,-1
4407,2022,20,10,0.314512366,0.685487634,1765.049657,1535.864634,2705.010438,4326.535114,6429,165.4400412,12858,-2256384,1035264,-1221120,-1
37,16,18,12,0.301886792,0.698113208,15.53106644,14.06555522,28.59459459,23.3125,53,2.122547056,106,-18944,8192,-10752,-1
7543,409,20,10,0.0514336016,0.948566398,2276.085946,2314.860139,4042.280525,2763.339853,7952,186.0116959,15904,-3862016,209408,-3652608,-1
1771,168,16,14,0.0866425993,0.913357401,552.0478168,633.4622049,974.2529644,925.1666667,1939,144.5935869,3878,-906752,86016,-820736,-1
1284,187,27,3,0.127124405,0.872875595,434.060402,352.5726761,738.9649533,715.6417112,1471,54.40088757,2942,-657408,95744,-561664,-1
7735,569,21,9,0.0685211946,0.931478805,2357.444679,2700.667231,4224.189916,3177.945518,8304,197.573162,16608,-3960320,291328,-3668992,-1
6206,324,20,10,0.0496171516,0.950382848,1877.13776,1968.79124,3290.812278,2780.660494,6530,536.5653246,13060,-3177472,165888,-3011584,-1
1062,121,19,11,0.102282333,0.897717667,331.3266995,385.9832824,609.9774011,434.214876,1183,94.11296738,2366,-543744,61952,-481792,-1
9527,438,22,8,0.0439538384,0.956046162,2858.050066,3120.442627,5024.632728,4077.440639,9965,1415.482955,19930,-4877824,224256,-4653568,-1
9506,463,21,9,0.0464439763,0.953556024,2862.403239,2972.979837,5038.34515,3889.75378,9969,932.5537886,19938,-4867072,237056,-4630016,-1
1363,172,19,11,0.112052117,0.887947883,437.2306102,453.1144599,789.3044754,599.1744186,1535,50.77737347,3070,-697856,88064,-609792,-1
1016,95,21,9,0.0855085509,0.914491449,314.5779172,342.3327703,570.7972441,397.7473684,1111,45.0344548,2222,-520192,48640,-471552,-1
459,82,21,9,0.151571165,0.848428835,148.1071031,184.4037935,260.4335512,330.1463415,541,38.94888409,1082,-235008,41984,-193024,-1
9060,626,21,9,0.064629362,0.935370638,2740.56432,3414.76714,4791.380022,5597.824281,9686,191.460763,19372,-4638720,320512,-4318208,-1
9398,551,20,10,0.0553824505,0.94461755,2851.113876,3165.878425,5004.465844,4472.422868,9949,440.4161133,19898,-4811776,282112,-4529664,-1
9439,519,27,3,0.0521188994,0.947881101,2863.43163,2929.506605,5028.848501,4082.003854,9958,1384.979138,19916,-4832768,265728,-4567040,-1
3615,202,21,9,0.0529211423,0.947078858,1084.360424,1261.65036,1939.156846,1369.311881,3817,98.22439527,7634,-1850880,103424,-1747456,-1
2085,265,21,9,0.112765957,0.887234043,669.0689554,736.4584391,1190.933333,1054.071698,2350,85.76642336,4700,-1067520,135680,-931840,-1
7355,638,17,13,0.0798198424,0.920180158,2313.357016,2236.732182,4001.29327,3947.50627,7993,423.3580508,15986,-3765760,326656,-3439104,-1
1629,195,27,3,0.106907895,0.893092105,510.5024173,644.9497312,914.3087784,897.3897436,1824,44.67303453,3648,-834048,99840,-734208,-1
1265,162,22,8,0.113524877,0.886475123,406.7723602,449.2386526,710.3604743,742.4197531,1427,74.32291667,2854,-647680,82944,-564736,-1
6665,414,21,9,0.0584828366,0.941517163,2034.247964,2139.339242,3567.533083,3096.743961,7079,190.551817,14158,-3412480,211968,-3200512,-1
305,56,20,10,0.155124654,0.844875346,103.6671832,97.91512718,188.3344262,141.0535714,361,41.78240741,722,-156160,28672,-127488,-1
9626,357,19,11,0.0357607933,0.964239207,2873.62684,3061.504718,5008.584978,4544.809524,9983,1501.203008,19966,-4928512,182784,-4745728,-1
2377,261,20,10,0.0989385898,0.90106141,756.4162142,794.4586763,1334.010097,1187.35249,2638,66.56573303,5276,-1217024,133632,-1083392,-1
2771,195,20,10,0.0657451113,0.934254889,841.5060199,1041.683501,1487.057019,1432.953846,2966,165.9764969,5932,-1418752,99840,-1318912,-1
8977,482,27,3,0.0509567608,0.949043239,2693.97066,2912.545304,4815.495154,3137.697095,9459,625.5952381,18918,-4596224,246784,-4349440,-1
9396,560,21,9,0.056247489,0.943752511,2833.194173,3338.609311,5037.151341,3994.414286,9956,775.9937646,19912,-4810752,286720,-4524032,-1
461,113,19,11,0.196864111,0.803135889,159.2443913,189.4941604,289.7527115,278.3097345,574,65.37585421,1148,-236032,57856,-178176,-1
4830,286,20,10,0.0559030493,0.944096951,1460.523442,1722.84433,2567.307039,2409.765734,5116,139.7050792,10232,-2472960,146432,-2326528,-1
2559,317,19,11,0.110222531,0.889777469,808.5876312,980.11004,1452.800313,1323.059937,2876,80.94567971,5752,-1310208,162304,-1147904,-1
112,22,19,11,0.164179104,0.835820896,37.35327482,33.24974368,72.90178571,40,134,47.5177305,268,-57344,11264,-46080,-1
6437,476,22,8,0.068855779,0.931144221,1968.788008,2327.158267,3461.951841,3390.035714,6913,127.2175193,13826,-3295744,243712,-3052032,-1
9616,367,21,9,0.0367624962,0.963237504,2874.506634,3012.365635,5013.754992,4421.983651,9983,1135.722412,19966,-4923392,187904,-4735488,-1
3129,507,20,10,0.139438944,0.860561056,1046.230883,1064.91614,1802.356663,1918.130178,3636,91.88779378,7272,-1602048,259584,-1342464,-1
3544,171,25,5,0.0460296097,0.95397039,1067.984591,1119.055461,1872.520316,1557.064327,3715,233.5009428,7430,-1814528,87552,-1726976,-1
9391,555,21,9,0.0558013272,0.944198673,2860.847417,3036.527371,4982.316686,4824.315315,9946,1034.96358,19892,-4808192,284160,-4524032,-1
2672,167,18,12,0.0588235294,0.941176471,807.7218522,948.2301845,1437.197605,1144.838323,2839,320.0676437,5678,-1368064,85504,-1282560,-1
9405,571,20,10,0.0572373697,0.94276263,2893.221587,2618.435274,4964.690058,5380.676007,9976,535.193133,19952,-4815360,292352,-4523008,-1
1754,299,20,10,0.145640526,0.854359474,591.7545603,596.9165185,1032.334094,995.7090301,2053,72.23786066,4106,-898048,153088,-744960,-1
9219,722,20,10,0.0726285082,0.927371492,2851.323551,2973.472393,5035.771667,4143.950139,9941,294.7227987,19882,-4720128,369664,-4350464,-1
