N_in_packets,N_out_packets,in_first_thirty,out_first_thirty,out_fraction,in_fraction,out_std,in_std,out_mean,in_mean,N_packets,time_fraction,sum_N,incoming_packets_size,outgoing_packets_size,total_packets_size,y
4745,363,22,8,0.0710649961,0.928935004,1468.486601,1503.016584,2582.923709,2182.955923,5108,232.1818182,10216,-2429440,185856,-2243584,71
4291,388,22,8,0.0829237016,0.917076298,1340.005708,1462.350336,2345.815661,2275.68299,4679,217.83054,9358,-2196992,198656,-1998336,71
4678,366,22,8,0.0725614592,0.927438541,1451.283037,1468.834953,2550.776828,2161.081967,5044,336.0426382,10088,-2395136,187392,-2207744,71
4207,347,22,8,0.0761967501,0.92380325,1304.79098,1414.660453,2293.222486,2086.881844,4554,116.889117,9108,-2153984,177664,-1976320,71
4726,352,22,8,0.0693186294,0.930681371,1462.028836,1477.126538,2564.267457,2206.96875,5078,245.5512573,10156,-2419712,180224,-2239488,71
4227,355,22,8,0.0774770842,0.922522916,1318.375724,1357.323476,2308.327419,2091.135211,4582,296.761658,9164,-2164224,181760,-1982464,71
4290,367,22,8,0.0788060983,0.921193902,1333.508829,1462.053893,2336.949883,2236.070845,4657,273.6192714,9314,-2196480,187904,-2008576,71
4296,367,22,8,0.0787046965,0.921295303,1335.441821,1446.044165,2351.269553,2106.435967,4663,306.1720289,9326,-2199552,187904,-2011648,71
4290,395,22,8,0.0843116329,0.915688367,1338.653372,1481.634426,2359.923776,2159.194937,4685,297.4603175,9370,-2196480,202240,-1994240,71
4309,359,22,8,0.0769065981,0.923093402,1337.567404,1435.097223,2356.799257,2066.846797,4668,248.8272921,9336,-2206208,183808,-2022400,71
4234,362,22,8,0.0787641427,0.921235857,1320.600488,1364.134721,2323.097308,2010.80663,4596,154.539341,9192,-2167808,185344,-1982464,71
4217,377,22,8,0.0820635612,0.917936439,1317.606316,1386.176474,2323.282191,2009.108753,4594,242.0442571,9188,-2159104,193024,-1966080,71
7330,905,22,8,0.109896782,0.890103218,2388.603355,2279.652624,4132.645566,3999.379006,8235,145.9847545,16470,-3752960,463360,-3289600,71
8966,938,22,8,0.0947092084,0.905290792,2816.886025,3232.434813,4941.410439,5058.501066,9904,672.3693143,19808,-4590592,480256,-4110336,71
6384,767,22,8,0.107257726,0.892742274,2066.307231,2047.111571,3581.408521,3530.983051,7151,164.9976927,14302,-3268608,392704,-2875904,71
4004,468,22,8,0.104651163,0.895348837,1276.560048,1406.133337,2244.7505,2165.912393,4472,84.9382716,8944,-2050048,239616,-1810432,71
6723,778,22,8,0.103719504,0.896280496,2181.780437,2010.844567,3769.372155,3592.239075,7501,140.1270316,15002,-3442176,398336,-3043840,71
7235,875,22,8,0.107891492,0.892108508,2351.709434,2246.612577,4073.272149,3908.549714,8110,154.5939764,16220,-3704320,448000,-3256320,71
9156,760,22,8,0.076643808,0.923356192,2847.492296,2924.994547,5023.83104,4171.432895,9916,965.5306719,19832,-4687872,389120,-4298752,71
7481,958,22,8,0.113520559,0.886479441,2420.748152,2546.365171,4197.728379,4393.91858,8439,146.2058212,16878,-3830272,490496,-3339776,71
7204,847,22,8,0.105204322,0.894795678,2317.600141,2378.643799,4029.756802,3994.047226,8051,157.6463677,16102,-3688448,433664,-3254784,71
8055,841,22,8,0.0945368705,0.905463129,2527.770915,2924.325688,4438.906269,4540.387634,8896,211.1058377,17792,-4124160,430592,-3693568,71
6089,718,22,8,0.105479653,0.894520347,1960.81361,2000.252747,3404.54426,3399.384401,6807,180.3656598,13614,-3117568,367616,-2749952,71
4944,667,22,8,0.118873641,0.881126359,1596.762493,1769.714036,2780.69377,2993.577211,5611,120.5629566,11222,-2531328,341504,-2189824,71
5422,703,22,8,0.11477551,0.88522449,1753.52344,1865.094572,3037.237735,3261.69559,6125,142.8071812,12250,-2776064,359936,-2416128,71
8323,919,22,8,0.0994373512,0.900562649,2660.964843,2729.635822,4627.598702,4566.266594,9242,169.9834468,18484,-4261376,470528,-3790848,71
7460,888,22,8,0.106372784,0.893627216,2416.448588,2352.561047,4183.029357,4102.845721,8348,194.2298744,16696,-3819520,454656,-3364864,71
6812,789,22,8,0.103802131,0.896197869,2195.593913,2178.369764,3815.389166,3676.768061,7601,135.3936587,15202,-3487744,403968,-3083776,71
6421,729,22,8,0.101958042,0.898041958,2064.344611,2061.163148,3577.276281,3559.854595,7150,168.4334511,14300,-3287552,373248,-2914304,71
5401,700,22,8,0.114735289,0.885264711,1746.424042,1863.940565,3030.719496,3207.478571,6101,131.6005177,12202,-2765312,358400,-2406912,71
7401,850,22,8,0.103017816,0.896982184,2385.063067,2350.953734,4138.524929,4016.944706,8251,148.6398847,16502,-3789312,435200,-3354112,71
8289,833,22,8,0.0913176935,0.908682307,2602.360152,2923.253229,4563.594402,4540.659064,9122,195.4993571,18244,-4243968,426496,-3817472,71
9210,723,22,8,0.0727876774,0.927212323,2840.036816,3173.774447,4938.780673,5326.474412,9933,740.1639344,19866,-4715520,370176,-4345344,71
9332,610,22,8,0.061355864,0.938644136,2841.810806,3271.134517,4972.989606,4948.711475,9942,684.2395045,19884,-4777984,312320,-4465664,71
9249,692,22,8,0.0696107031,0.930389297,2839.823089,3234.979454,4954.600605,5190.187861,9941,726.1504748,19882,-4735488,354304,-4381184,71
9338,609,22,8,0.0612244898,0.93877551,2857.849811,3067.060504,4985.526987,4797.252874,9947,499.8492462,19894,-4781056,311808,-4469248,71
9236,701,22,8,0.0705444299,0.92945557,2840.377644,3202.592134,4946.775769,5261.814551,9937,551.4428413,19874,-4728832,358912,-4369920,71
9232,704,22,8,0.0708534622,0.929146538,2838.734654,3209.210835,4941.110269,5327.678977,9936,683.8265657,19872,-4726784,360448,-4366336,71
9336,610,22,8,0.0613311884,0.938668812,2855.572749,3099.250079,4977.819623,4907.388525,9946,579.2661619,19892,-4780032,312320,-4467712,71
8776,712,22,8,0.0750421585,0.924957841,2686.320611,3236.411086,4686.799795,5455.703652,9488,310.2681491,18976,-4493312,364544,-4128768,71
9202,729,22,8,0.0734065049,0.926593495,2838.54984,3182.151343,4938.555966,5312.419753,9931,860.5719237,19862,-4711424,373248,-4338176,71
9209,726,22,8,0.0730749874,0.926925013,2836.001732,3219.732862,4936.43729,5368.359504,9935,521.7962185,19870,-4715008,371712,-4343296,71
7322,507,22,8,0.0647592285,0.935240771,2227.205433,2689.086891,3919.358235,3852.059172,7829,255.6825604,15658,-3748864,259584,-3489280,71
9320,623,22,8,0.0626571457,0.937342854,2841.663971,3267.462412,4965.867704,5063.738363,9943,785.3870458,19886,-4771840,318976,-4452864,71
9328,615,22,8,0.0618525596,0.93814744,2842.976169,3253.022991,4981.881647,4822.120325,9943,897.3826715,19886,-4775936,314880,-4461056,71
9223,707,22,8,0.0711983887,0.928801611,2843.132398,3112.411791,4926.845495,5469.758133,9930,612.5848242,19860,-4722176,361984,-4360192,71
9242,693,22,8,0.0697533971,0.930246603,2835.690682,3251.487595,4944.03008,5287.66811,9935,406.1733442,19870,-4731904,354816,-4377088,71
9218,715,22,8,0.0719822813,0.928017719,2838.678147,3193.203414,4939.126817,5326.34965,9933,522.5144661,19866,-4719616,366080,-4353536,71
9246,693,22,8,0.0697253245,0.930274676,2841.617066,3191.653971,4942.707117,5334.141414,9939,700.9167842,19878,-4733952,354816,-4379136,71
9384,566,22,8,0.0568844221,0.943115578,2855.081158,3136.514683,4962.506181,5190.931095,9950,645.6846204,19900,-4804608,289792,-4514816,71
7524,525,22,8,0.0652254939,0.934774506,2291.779828,2738.384215,4022.589846,4059.540952,8049,512.6751592,16098,-3852288,268800,-3583488,71
9328,614,22,8,0.0617581975,0.938241802,2849.840544,3159.504807,4966.172277,5052.439739,9942,398.6367281,19884,-4775936,314368,-4461568,71
3826,375,22,8,0.0892644608,0.910735539,1207.819099,1261.047826,2097.264506,2139.112,4201,198.4411904,8402,-1958912,192000,-1766912,71
3823,381,22,8,0.0906279734,0.909372027,1212.660503,1222.472938,2099.501177,2132.590551,4204,293.986014,8408,-1957376,195072,-1762304,71
3858,375,22,8,0.0885896527,0.911410347,1217.465171,1265.487985,2110.718507,2181.624,4233,170.2735318,8466,-1975296,192000,-1783296,71
3832,379,22,8,0.0900023747,0.909997625,1211.76785,1253.759256,2107.026096,2095.62533,4211,265.0094399,8422,-1961984,194048,-1767936,71
3811,373,22,8,0.0891491396,0.91085086,1201.830328,1267.292755,2093.732091,2079.911528,4184,148.5795455,8368,-1951232,190976,-1760256,71
3819,374,22,8,0.0891962795,0.91080372,1206.98745,1244.702352,2095.077507,2116.631016,4193,252.4382902,8386,-1955328,191488,-1763840,71
3830,367,22,8,0.087443412,0.912556588,1205.336697,1274.59806,2101.065274,2077.446866,4197,267.3248408,8394,-1960960,187904,-1773056,71
3839,370,22,8,0.0879068662,0.912093134,1211.916353,1246.7671,2103.218026,2123.489189,4209,217.6318511,8418,-1965568,189440,-1776128,71
3821,372,22,8,0.0887192941,0.911280706,1203.624463,1277.42282,2093.205444,2135.975806,4193,160.651341,8386,-1956352,190464,-1765888,71
3800,369,22,8,0.0885104342,0.911489566,1196.632824,1271.819535,2083.511842,2100.325203,4169,227.1934605,8338,-1945600,188928,-1756672,71
3757,371,22,8,0.089874031,0.910125969,1187.857008,1229.195775,2062.331648,2086.458221,4128,240.5594406,8256,-1923584,189952,-1733632,71
3181,337,22,8,0.0957930642,0.904206936,1002.234298,1132.96328,1755.543854,1796.84273,3518,61.75179919,7036,-1628672,172544,-1456128,71
3773,371,22,8,0.089527027,0.910472973,1193.721813,1221.474212,2069.546515,2102.536388,4144,237.3424971,8288,-1931776,189952,-1741824,71
3759,375,22,8,0.0907111756,0.909288824,1185.022916,1271.393421,2059.521149,2147.48,4134,212.3266564,8268,-1924608,192000,-1732608,71
3839,372,22,8,0.0883400617,0.911659938,1213.401631,1238.10003,2107.307893,2092.502688,4211,260.0988264,8422,-1965568,190464,-1775104,71
3856,372,22,8,0.0879848628,0.912015137,1216.233204,1263.834139,2112.193983,2138.403226,4228,246.6744457,8456,-1974272,190464,-1783808,71
3752,331,22,8,0.0810678423,0.918932158,1181.798825,1132.91712,2029.522388,2183.438066,4083,261.0613811,8166,-1921024,169472,-1751552,71
711,111,22,8,0.135036496,0.864963504,230.2008258,225.2684063,435.2658228,259.2702703,822,14.93730692,1644,-364032,56832,-307200,71
3848,377,22,8,0.0892307692,0.910769231,1215.274733,1263.326992,2114.762994,2095.005305,4225,190.6588448,8450,-1970176,193024,-1777152,71
3842,372,22,8,0.0882771713,0.911722829,1212.514978,1256.633568,2108.33342,2098.892473,4214,251.2820513,8428,-1967104,190464,-1776640,71
2944,228,22,8,0.0718789407,0.928121059,898.8414097,1109.203946,1582.700068,1635.565789,3172,146.5804067,6344,-1507328,116736,-1390592,71
2904,221,22,8,0.07072,0.92928,883.7678374,1115.447346,1562.801309,1565.61086,3125,138.9506447,6250,-1486848,113152,-1373696,71
2881,212,22,8,0.0685418687,0.931458131,875.9819161,1095.813041,1550.495661,1499.495283,3093,292.8977273,6186,-1475072,108544,-1366528,71
2907,217,22,8,0.0694622279,0.930537772,885.9653189,1091.873465,1564.580667,1534.626728,3124,243.4918161,6248,-1488384,111104,-1377280,71
3069,231,22,8,0.07,0.93,936.4889311,1144.996856,1647.649397,1688.372294,3300,191.8604651,6600,-1571328,118272,-1453056,71
2868,208,22,8,0.0676202861,0.932379714,872.375084,1078.098167,1543.240237,1473.139423,3076,231.626506,6152,-1468416,106496,-1361920,71
2882,225,22,8,0.0724171226,0.927582877,874.855692,1140.145291,1548.623178,1622.871111,3107,54.43237561,6214,-1475584,115200,-1360384,71
2908,211,22,8,0.0676498878,0.932350112,886.5027634,1072.727118,1562.82978,1521,3119,283.2879201,6238,-1488896,108032,-1380864,71
1815,115,22,8,0.0595854922,0.940414508,548.821145,639.7078049,978.7410468,756.5217391,1930,198.3556012,3860,-929280,58880,-870400,71
2882,210,22,8,0.0679172057,0.932082794,876.3700396,1089.11903,1551.023595,1484.419048,3092,282.1167883,6184,-1475584,107520,-1368064,71
2881,209,22,8,0.0676375405,0.93236246,876.2011924,1084.837884,1549.948976,1484.172249,3090,306.8520357,6180,-1475072,107008,-1368064,71
2912,211,22,8,0.0675632405,0.93243676,886.7457733,1085.116569,1563.027473,1547.819905,3123,291.5966387,6246,-1490944,108032,-1382912,71
2873,212,22,8,0.068719611,0.931280389,875.4037275,1072.994507,1547.815524,1477.740566,3085,195.5006337,6170,-1470976,108544,-1362432,71
1760,121,22,8,0.0643274854,0.935672515,532.2125576,613.9418191,960.5698864,656.3471074,1881,34.95632782,3762,-901120,61952,-839168,71
2881,211,22,8,0.068240621,0.931759379,875.3839771,1100.396614,1548.764665,1515.578199,3092,246.374502,6184,-1475072,108032,-1367040,71
2877,209,22,8,0.0677252106,0.932274789,874.4958071,1090.603759,1546.355231,1504.196172,3086,277.0197487,6172,-1473024,107008,-1366016,71
2882,209,22,8,0.0676156584,0.932384342,878.251454,1067.217539,1546.712353,1536.177033,3091,184.9790545,6182,-1475584,107008,-1368576,71
1732,121,22,8,0.0652995143,0.934700486,524.6425739,610.6099131,944.7528868,672.8842975,1853,33.59927471,3706,-886784,61952,-824832,71
2897,219,22,8,0.0702824134,0.929717587,881.4420465,1111.217627,1558.818778,1554.283105,3116,138.365897,6232,-1483264,112128,-1371136,71
3035,229,22,8,0.0701593137,0.929840686,928.515503,1105.362271,1638.206919,1556.864629,3264,153.3834586,6528,-1553920,117248,-1436672,71
3021,285,22,8,0.0862068966,0.913793103,936.0881797,1130.015262,1653.81099,1650.203509,3306,109.4701987,6612,-1546752,145920,-1400832,71
3043,280,22,8,0.0842612098,0.91573879,939.957007,1148.144001,1664.038778,1639.842857,3323,232.3776224,6646,-1558016,143360,-1414656,71
3020,279,22,8,0.0845710821,0.915428918,935.0091163,1122.645297,1647.728146,1674.591398,3299,153.2280539,6598,-1546240,142848,-1403392,71
3023,277,22,8,0.0839393939,0.916060606,934.220169,1134.161059,1651.823685,1636.054152,3300,262.7388535,6600,-1547776,141824,-1405952,71
3023,286,22,8,0.0864309459,0.913569054,934.6549751,1149.840823,1651.806484,1688.755245,3309,103.6654135,6618,-1547776,146432,-1401344,71
2987,259,22,8,0.0797905114,0.920209489,923.3814149,1078.558762,1630.845665,1538.783784,3246,237.4542794,6492,-1529344,132608,-1396736,71
2991,276,22,8,0.0844811754,0.915518825,922.4710058,1142.836413,1635.888332,1613.536232,3267,253.0596437,6534,-1531392,141312,-1390080,71
3150,284,22,8,0.0827023879,0.917297612,974.7221188,1159.115368,1720.057143,1689.137324,3434,175.7420676,6868,-1612800,145408,-1467392,71
3016,272,22,8,0.0827250608,0.917274939,933.1657958,1111.073256,1646.078249,1627,3288,155.0212164,6576,-1544192,139264,-1404928,71
2984,272,22,8,0.0835380835,0.916461916,921.6266141,1120.193178,1632.728887,1582.106618,3256,163.6180905,6512,-1527808,139264,-1388544,71
3027,280,22,8,0.0846688842,0.915331116,938.6567232,1111.862087,1658.370334,1606.753571,3307,266.0498793,6614,-1549824,143360,-1406464,71
3038,275,22,8,0.0830063387,0.916993661,938.618799,1133.648094,1660.17709,1621.901818,3313,157.7619048,6626,-1555456,140800,-1414656,71
2915,236,22,8,0.0748968581,0.925103142,900.6801039,988.6119209,1593.38422,1361.275424,3151,63.70804691,6302,-1492480,120832,-1371648,71
3008,271,22,8,0.0826471485,0.917352851,928.4690769,1128.103521,1639.989694,1640.114391,3279,178.4975504,6558,-1540096,138752,-1401344,71
3010,270,22,8,0.0823170732,0.917682927,934.2065538,1077.832479,1639.956146,1646.562963,3280,183.5478456,6560,-1541120,138240,-1402880,71
3019,276,22,8,0.0837632777,0.916236722,933.0684532,1130.267532,1650.20106,1623.923913,3295,183.1573096,6590,-1545728,141312,-1404416,71
3019,277,22,8,0.0840412621,0.915958738,932.0085955,1142.267604,1649.349785,1639.238267,3296,157.5525813,6592,-1545728,141824,-1403904,71
3027,307,22,8,0.0920815837,0.907918416,937.126969,1177.376345,1655.968616,1781.198697,3334,58.64555849,6668,-1549824,157184,-1392640,71
3034,281,22,8,0.0847662142,0.915233786,936.0173901,1157.48861,1652.403757,1718.423488,3315,211.8210863,6630,-1553408,143872,-1409536,71
3043,271,22,8,0.0817742909,0.918225709,942.9715662,1098.47106,1655.146895,1683.922509,3314,203.5626536,6628,-1558016,138752,-1419264,71
9271,669,22,8,0.0673038229,0.932696177,2845.278858,3174.686293,4952.367059,5221.786248,9940,631.5120712,19880,-4746752,342528,-4404224,71
9286,657,22,8,0.0660766368,0.933923363,2844.746008,3203.380937,4958.180379,5167.325723,9943,609.6259963,19886,-4754432,336384,-4418048,71
9292,650,22,8,0.0653791994,0.934620801,2843.340001,3220.689591,4957.605037,5170.133846,9942,592.8443649,19884,-4757504,332800,-4424704,71
9302,643,22,8,0.0646556058,0.935344394,2843.787762,3227.395633,4955.94098,5219.785381,9945,770.9302326,19890,-4762624,329216,-4433408,71
9281,660,22,8,0.0663917111,0.933608289,2849.332859,3129.245465,4951.246417,5248.777273,9941,489.4633186,19882,-4751872,337920,-4413952,71
9232,707,22,8,0.0711339169,0.928866083,2836.006428,3247.376094,4940.936092,5349.516266,9939,579.1958042,19878,-4726784,361984,-4364800,71
9289,655,22,8,0.0658688656,0.934131134,2845.556621,3194.270494,4955.011088,5220.522137,9944,800,19888,-4755968,335360,-4420608,71
9304,638,22,8,0.0641721988,0.935827801,2839.412881,3283.65119,4968.553203,5014.473354,9942,773.6964981,19884,-4763648,326656,-4436992,71
8796,684,22,8,0.0721518987,0.927848101,2684.967212,3259.650729,4689.338336,5398.421053,9480,288.8482633,18960,-4503552,350208,-4153344,71
7936,449,22,8,0.0535480024,0.946451998,2398.823569,2712.428258,4225.641003,3616.075724,8385,540.2706186,16770,-4063232,229888,-3833344,71
9315,627,22,8,0.0630657815,0.936934218,2842.67395,3243.943082,4959.549651,5149.039872,9942,728.8856305,19884,-4769280,321024,-4448256,71
9256,683,22,8,0.068719187,0.931280813,2844.15456,3178.183304,4951.729797,5217.597365,9939,809.3648208,19878,-4739072,349696,-4389376,71
9277,663,22,8,0.0667002012,0.933299799,2840.968051,3230.094152,4951.67123,5233.960784,9940,594.4976077,19880,-4749824,339456,-4410368,71
9316,625,22,8,0.0628709385,0.937129061,2835.682095,3332.755277,4961.224453,5116.7104,9941,498.7957852,19882,-4769792,320000,-4449792,71
3152,220,22,8,0.0652431791,0.934756821,954.5241744,938.7486694,1738.24651,945.1136364,3372,60.86642599,6744,-1613824,112640,-1501184,71
9243,692,22,8,0.0696527428,0.930347257,2846.36294,3125.523291,4944.381478,5283.471098,9935,377.9003423,19870,-4732416,354304,-4378112,71
9276,662,22,8,0.0666130006,0.933386999,2844.596404,3166.31911,4943.091527,5339.537764,9938,402.1853501,19876,-4749312,338944,-4410368,71
9276,665,22,8,0.0668946786,0.933105321,2847.886539,3157.607366,4965.602415,5046.290226,9941,957.7071291,19882,-4749312,340480,-4408832,71
9265,673,22,8,0.0677198632,0.932280137,2840.287011,3225.003032,4950.306638,5233.729569,9938,713.9367816,19876,-4743680,344576,-4399104,71
6461,410,22,8,0.0596710814,0.940328919,1943.423689,2527.413357,3445.846309,3280.836585,6871,84.92151774,13742,-3308032,209920,-3098112,71
2879,234,22,8,0.0751686476,0.924831352,882.0076912,1069.674278,1543.951719,1717.538462,3113,134.9956635,6226,-1474048,119808,-1354240,71
2880,237,22,8,0.0760346487,0.923965351,884.1896633,1067.64469,1551.838194,1646.029536,3117,128.6952931,6234,-1474560,121344,-1353216,71
2856,222,22,8,0.0721247563,0.927875244,871.5802351,1080.864178,1534.039916,1609.743243,3078,219.2307692,6156,-1462272,113664,-1348608,71
2886,229,22,8,0.0735152488,0.926484751,881.7965037,1093.770599,1553.537076,1614.244541,3115,142.5629291,6230,-1477632,117248,-1360384,71
2872,223,22,8,0.0720516963,0.927948304,875.9711727,1092.454335,1543.83844,1601.596413,3095,304.6259843,6190,-1470464,114176,-1356288,71
2877,224,22,8,0.072234763,0.927765237,877.963802,1091.153841,1546.998262,1602.397321,3101,243.2156863,6202,-1473024,114688,-1358336,71
2862,227,22,8,0.0734865652,0.926513435,876.9841094,1059.865549,1543.485674,1564.092511,3089,54.62422635,6178,-1465344,116224,-1349120,71
2884,233,22,8,0.0747513635,0.925248637,880.5919714,1104.150847,1549.87448,1671.95279,3117,164.5723337,6234,-1476608,119296,-1357312,71
2902,237,22,8,0.0755017522,0.924498248,886.4364575,1113.933401,1561.048243,1679.611814,3139,185.5200946,6278,-1485824,121344,-1364480,71
2881,225,22,8,0.0724404379,0.927559562,879.2509003,1093.304235,1548.929885,1612.017778,3106,253.1377343,6212,-1475072,115200,-1359872,71
2890,223,22,8,0.0716350787,0.928364921,878.9415888,1117.783796,1548.84083,1662.73991,3113,213.3653187,6226,-1479680,114176,-1365504,71
2871,234,22,8,0.0753623188,0.924637681,877.6642722,1093.477239,1543.682689,1667.316239,3105,177.3272416,6210,-1469952,119808,-1350144,71
2887,223,22,8,0.0717041801,0.92829582,880.8056943,1093.262244,1552.499134,1594.349776,3110,289.3023256,6220,-1478144,114176,-1363968,71
1242,92,22,8,0.0689655172,0.931034483,378.2172612,396.2065018,685.3204509,426.923913,1334,23.80442541,2668,-635904,47104,-588800,71
2981,237,22,8,0.0736482287,0.926351771,911.8035433,1121.132028,1605.191882,1663.687764,3218,197.6658477,6436,-1526272,121344,-1404928,71
2890,233,22,8,0.074607749,0.925392251,883.0226411,1099.705688,1553.118339,1672.16309,3123,152.9382958,6246,-1479680,119296,-1360384,71
2896,245,22,8,0.0780006367,0.921999363,887.6416196,1099.014171,1559.75518,1703.918367,3141,152.1802326,6282,-1482752,125440,-1357312,71
2891,246,22,8,0.0784188715,0.921581128,886.302315,1099.172662,1558.130059,1696.743902,3137,171.3271436,6274,-1480192,125952,-1354240,71
2878,221,22,8,0.0713133269,0.928686673,876.2633598,1105.313331,1547.07401,1588.104072,3099,290.7129456,6198,-1473536,113152,-1360384,71
2923,238,22,8,0.0752926289,0.924707371,893.9130103,1112.001214,1573.772494,1669.764706,3161,187.8193702,6322,-1496576,121856,-1374720,71
9431,519,22,8,0.052160804,0.947839196,2828.677207,3571.5207,4968.852296,5096.298651,9950,262.1870883,19900,-4828672,265728,-4562944,71
9445,506,22,8,0.0508491609,0.949150839,2831.721334,3549.397392,4971.649127,5057.213439,9951,857.8448276,19902,-4835840,259072,-4576768,71
9445,506,22,8,0.0508491609,0.949150839,2833.150379,3523.098314,4965.323769,5175.282609,9951,792.2770701,19902,-4835840,259072,-4576768,71
9454,496,22,8,0.0498492462,0.950150754,2837.50533,3469.531155,4973.693675,5009.929435,9950,520.9424084,19900,-4840448,253952,-4586496,71
9442,510,22,8,0.0512459807,0.948754019,2832.692678,3532.087293,4968.262338,5129.009804,9952,928.358209,19904,-4834304,261120,-4573184,71
9133,484,22,8,0.050327545,0.949672455,2736.401391,3441.7482,4809.953794,4791.002066,9617,169.1347168,19234,-4676096,247808,-4428288,71
9439,512,22,8,0.0514521154,0.948547885,2831.262495,3546.762336,4968.565844,5113.052734,9951,930.8699719,19902,-4832768,262144,-4570624,71
9436,513,22,8,0.0515629712,0.948437029,2828.526082,3572.906855,4963.848665,5180.11501,9949,893.0879713,19898,-4831232,262656,-4568576,71
9431,518,22,8,0.0520655342,0.947934466,2827.759483,3556.196266,4951.32425,5406.054054,9949,1058.404255,19898,-4828672,265216,-4563456,71
9454,497,22,8,0.0499447292,0.950055271,2832.951772,3533.31533,4962.315316,5236.311871,9951,636.2531969,19902,-4840448,254464,-4585984,71
9452,500,22,8,0.0502411576,0.949758842,2832.954139,3543.230748,4972.128967,5059.13,9952,1120.720721,19904,-4839424,256000,-4583424,71
4639,235,22,8,0.0482150185,0.951784982,1388.967736,1510.505397,2478.654451,1625.093617,4874,86.51047213,9748,-2375168,120320,-2254848,71
3040,183,22,8,0.0567793981,0.943220602,913.5892133,998.6123615,1648.198684,1010.666667,3223,60.68536999,6446,-1556480,93696,-1462784,71
9446,505,22,8,0.0507486685,0.949251332,2834.490305,3509.560597,4972.804044,5035.780198,9951,663.8425617,19902,-4836352,258560,-4577792,71
9444,504,22,8,0.0506634499,0.94933655,2832.609763,3524.770028,4978.352922,4902.303571,9948,416.4085391,19896,-4835328,258048,-4577280,71
9459,493,22,8,0.0495377814,0.950462219,2837.654364,3480.404288,4974.543926,5014.030426,9952,821.1221122,19904,-4843008,252416,-4590592,71
9448,504,22,8,0.0506430868,0.949356913,2831.606574,3553.918311,4966.310436,5167.513889,9952,980.4926108,19904,-4837376,258048,-4579328,71
9438,514,22,8,0.05164791,0.94835209,2830.00436,3567.352161,4969.219008,5110.192607,9952,852.0547945,19904,-4832256,263168,-4569088,71
8947,454,22,8,0.0482927348,0.951707265,2673.982838,3405.008933,4703.336873,4654.947137,9401,571.836983,18802,-4580864,232448,-4348416,71
9113,498,22,8,0.0518156279,0.948184372,2730.931525,3475.556876,4808.925711,4752.461847,9611,130.4424539,19222,-4665856,254976,-4410880,71
9306,625,22,8,0.0629342463,0.937065754,2841.941576,3148.285132,5008.274339,4336.552,9931,558.2349635,19862,-4764672,320000,-4444672,71
9373,566,22,8,0.056947379,0.943052621,2845.388775,3068.101253,5030.562467,3967.081272,9939,976.3261297,19878,-4798976,289792,-4509184,71
1449,126,22,8,0.08,0.92,446.0605598,495.4589645,806.7149758,572.7777778,1575,81.10195675,3150,-741888,64512,-677376,71
9307,623,22,8,0.0627391742,0.937260826,2841.371229,3156.074862,5006.627914,4351.089888,9930,628.0834915,19860,-4765184,318976,-4446208,71
9337,594,22,8,0.0598127077,0.940187292,2841.415506,3145.889546,5013.890115,4213.222222,9931,810.0326264,19862,-4780544,304128,-4476416,71
9267,661,22,8,0.0665793715,0.933420629,2848.853484,2965.061297,5025.878494,4103.993949,9928,1157.109557,19856,-4744704,338432,-4406272,71
9353,582,22,8,0.058580775,0.941419225,2843.327638,3130.99818,5017.990484,4164.630584,9935,780.4399057,19870,-4788736,297984,-4490752,71
9259,668,22,8,0.0672912259,0.932708774,2839.319091,3141.142635,5009.673183,4330.934132,9927,1111.646137,19854,-4740608,342016,-4398592,71
1438,121,22,8,0.077613855,0.922386145,441.6505609,488.9075605,798.5097357,560.0247934,1559,30.4730258,3118,-736256,61952,-674304,71
7215,656,22,8,0.0833439207,0.916656079,2245.223347,2545.307753,3949.073874,3792.207317,7871,143.9992682,15742,-3694080,335872,-3358208,71
9349,585,22,8,0.0588886652,0.941111335,2842.359967,3120.681914,5021.702749,4101.275214,9934,1525.960061,19868,-4786688,299520,-4487168,71
9355,584,22,8,0.0587584264,0.941241574,2844.078275,3087.728562,5030.313843,4003.842466,9939,1382.336579,19878,-4789760,299008,-4490752,71
9394,550,22,8,0.0553097345,0.944690265,2845.715199,3051.77951,5038.743453,3841.061818,9944,1352.92517,19888,-4809728,281600,-4528128,71
9317,615,22,8,0.0619210632,0.938078937,2840.737093,3155.901206,5013.574648,4253.338211,9932,1067.956989,19864,-4770304,314880,-4455424,71
9219,703,22,8,0.0708526507,0.929147349,2836.549209,3180.958779,4990.445927,4581.908962,9922,686.6435986,19844,-4720128,359936,-4360192,71
9251,678,22,8,0.0682848222,0.931715178,2848.526055,3045.831473,5005.067344,4418.29941,9929,501.9716886,19858,-4736512,347136,-4389376,71
9344,593,22,8,0.0596759585,0.940324041,2844.830462,3055.925854,5031.356914,3986.431703,9937,945.4804948,19874,-4784128,303616,-4480512,71
9427,527,22,8,0.0529435403,0.94705646,2850.874554,2940.297416,5052.990135,3627.129032,9954,1346.955345,19908,-4826624,269824,-4556800,71
4215,386,22,8,0.0838948055,0.916105195,1326.547124,1258.767812,2342.793832,1844.624352,4601,83.7154294,9202,-2158080,197632,-1960448,71
